Item Name,PSU Semester,Quantity Used
# HUB APP POTSTICKER PORK,Fall Semester,17.333333333333332
# HUB APP POTSTICKER PORK,Spring Semester,13.0
# HUB APP POTSTICKER PORK,Summer Semester,7.333333333333333
# HUB APP POTSTICKER PORK,Winter Break,10.0
# HUB BOWL REC 30OZ COMPOST,Fall Semester,45.333333333333336
# HUB BOWL REC 30OZ COMPOST,Spring Semester,33.75
# HUB BOWL REC 30OZ COMPOST,Summer Semester,17.666666666666668
# HUB BOWL REC 30OZ COMPOST,Winter Break,28.5
# HUB BOWL REC 44 OZ COMPOST,Fall Semester,16.333333333333332
# HUB BOWL REC 44 OZ COMPOST,Spring Semester,11.25
# HUB BOWL REC 44 OZ COMPOST,Summer Semester,5.0
# HUB BOWL REC 44 OZ COMPOST,Winter Break,7.5
# HUB LID DOME 32&48 OZ REC BOWL,Fall Semester,48.666666666666664
# HUB LID DOME 32&48 OZ REC BOWL,Spring Semester,33.75
# HUB LID DOME 32&48 OZ REC BOWL,Summer Semester,15.0
# HUB LID DOME 32&48 OZ REC BOWL,Winter Break,22.5
# JIF PEANUT BUTTER SAUCE,Fall Semester,1.3333333333333333
# JIF PEANUT BUTTER SAUCE,Spring Semester,0.5
# JIF PEANUT BUTTER SAUCE,Summer Semester,0.3333333333333333
# JIF PEANUT BUTTER SAUCE,Winter Break,0.5
"# LANYARD 36"" CONFERENCE ONLY",Fall Semester,1158.3333333333333
"# LANYARD 36"" CONFERENCE ONLY",Spring Semester,4750.0
"# LANYARD 36"" CONFERENCE ONLY",Summer Semester,2366.6666666666665
"# LANYARD 36"" CONFERENCE ONLY",Winter Break,0.0
# LINEN NAPKIN BLACK,Fall Semester,0.0
# LINEN NAPKIN BLACK,Spring Semester,0.0
# LINEN NAPKIN BLACK,Summer Semester,0.0
# LINEN NAPKIN BLACK,Winter Break,0.0
# LINEN NAPKIN NAVY,Fall Semester,0.3333333333333333
# LINEN NAPKIN NAVY,Spring Semester,0.0
# LINEN NAPKIN NAVY,Summer Semester,0.3333333333333333
# LINEN NAPKIN NAVY,Winter Break,0.0
# LINEN NAPKIN WHIT,Fall Semester,0.0
# LINEN NAPKIN WHIT,Spring Semester,0.25
# LINEN NAPKIN WHIT,Summer Semester,0.0
# LINEN NAPKIN WHIT,Winter Break,0.0
"# LINEN TABLE 100"" X 100"" NAVY",Fall Semester,0.0
"# LINEN TABLE 100"" X 100"" NAVY",Spring Semester,0.25
"# LINEN TABLE 100"" X 100"" NAVY",Summer Semester,0.0
"# LINEN TABLE 100"" X 100"" NAVY",Winter Break,0.0
"# LINEN TABLE 120"" ROUND NAVY",Fall Semester,0.0
"# LINEN TABLE 120"" ROUND NAVY",Spring Semester,0.0
"# LINEN TABLE 120"" ROUND NAVY",Summer Semester,0.0
"# LINEN TABLE 120"" ROUND NAVY",Winter Break,0.0
"# LINEN TABLE 120"" ROUND WHIT",Fall Semester,0.0
"# LINEN TABLE 120"" ROUND WHIT",Spring Semester,0.0
"# LINEN TABLE 120"" ROUND WHIT",Summer Semester,0.3333333333333333
"# LINEN TABLE 120"" ROUND WHIT",Winter Break,0.0
# LINEN TABLE 52X52 WHT,Fall Semester,0.3333333333333333
# LINEN TABLE 52X52 WHT,Spring Semester,1.0
# LINEN TABLE 52X52 WHT,Summer Semester,0.0
# LINEN TABLE 52X52 WHT,Winter Break,0.0
"# LINEN TABLE 54"" X 114"" WHIT",Fall Semester,0.6666666666666666
"# LINEN TABLE 54"" X 114"" WHIT",Spring Semester,0.0
"# LINEN TABLE 54"" X 114"" WHIT",Summer Semester,0.3333333333333333
"# LINEN TABLE 54"" X 114"" WHIT",Winter Break,0.0
"# LINEN TABLE 90"" X 132"" BLACK",Fall Semester,0.0
"# LINEN TABLE 90"" X 132"" BLACK",Spring Semester,0.0
"# LINEN TABLE 90"" X 132"" BLACK",Summer Semester,0.0
"# LINEN TABLE 90"" X 132"" BLACK",Winter Break,0.0
# LINEN TABLE 90X132 NAVY,Fall Semester,0.0
# LINEN TABLE 90X132 NAVY,Spring Semester,0.25
# LINEN TABLE 90X132 NAVY,Summer Semester,0.0
# LINEN TABLE 90X132 NAVY,Winter Break,0.0
# LINEN TABLE 90X132 WHITE,Fall Semester,0.0
# LINEN TABLE 90X132 WHITE,Spring Semester,0.25
# LINEN TABLE 90X132 WHITE,Summer Semester,0.0
# LINEN TABLE 90X132 WHITE,Winter Break,0.0
# MATZO BALL PRE MADE KOSHER,Fall Semester,1.6666666666666667
# MATZO BALL PRE MADE KOSHER,Spring Semester,0.5
# MATZO BALL PRE MADE KOSHER,Summer Semester,0.3333333333333333
# MATZO BALL PRE MADE KOSHER,Winter Break,1.0
# OATS ROLLED OLD FASHIONED GF,Fall Semester,25.333333333333332
# OATS ROLLED OLD FASHIONED GF,Spring Semester,18.5
# OATS ROLLED OLD FASHIONED GF,Summer Semester,6.0
# OATS ROLLED OLD FASHIONED GF,Winter Break,18.5
# PASTRAMI KOSHER,Fall Semester,194.33333333333334
# PASTRAMI KOSHER,Spring Semester,27.75
# PASTRAMI KOSHER,Summer Semester,7.0
# PASTRAMI KOSHER,Winter Break,149.5
# PASTRY MINI BD MIGNON ASST,Fall Semester,0.0
# PASTRY MINI BD MIGNON ASST,Spring Semester,0.25
# PASTRY MINI BD MIGNON ASST,Summer Semester,3.0
# PASTRY MINI BD MIGNON ASST,Winter Break,4.5
# PC APPLESAUCE KOSHER,Fall Semester,5.0
# PC APPLESAUCE KOSHER,Spring Semester,1.75
# PC APPLESAUCE KOSHER,Summer Semester,0.0
# PC APPLESAUCE KOSHER,Winter Break,5.0
# PEPPER SWEET AND TANGY DROP,Fall Semester,0.0
# PEPPER SWEET AND TANGY DROP,Spring Semester,0.5
# PEPPER SWEET AND TANGY DROP,Summer Semester,0.0
# PEPPER SWEET AND TANGY DROP,Winter Break,3.0
# PEPPERAZZI GARLIC/HERB STUFFED,Fall Semester,0.0
# PEPPERAZZI GARLIC/HERB STUFFED,Spring Semester,0.25
# PEPPERAZZI GARLIC/HERB STUFFED,Summer Semester,0.0
# PEPPERAZZI GARLIC/HERB STUFFED,Winter Break,2.0
# PEPPERS BANANA RING HOT KOSHER,Fall Semester,1.3333333333333333
# PEPPERS BANANA RING HOT KOSHER,Spring Semester,0.0
# PEPPERS BANANA RING HOT KOSHER,Summer Semester,0.3333333333333333
# PEPPERS BANANA RING HOT KOSHER,Winter Break,0.5
"# PIZZA 16"" CHEESE",Fall Semester,8.333333333333334
"# PIZZA 16"" CHEESE",Spring Semester,7.0
"# PIZZA 16"" CHEESE",Summer Semester,1.6666666666666667
"# PIZZA 16"" CHEESE",Winter Break,6.5
# POTATO PANCAKE LATKE PARVE KOSHER,Fall Semester,10.0
# POTATO PANCAKE LATKE PARVE KOSHER,Spring Semester,3.25
# POTATO PANCAKE LATKE PARVE KOSHER,Summer Semester,0.3333333333333333
# POTATO PANCAKE LATKE PARVE KOSHER,Winter Break,7.5
# ROAST TURKEY KOSHER,Fall Semester,176.33333333333334
# ROAST TURKEY KOSHER,Spring Semester,64.5
# ROAST TURKEY KOSHER,Summer Semester,9.333333333333334
# ROAST TURKEY KOSHER,Winter Break,159.5
"# ROLL AMOROSO 7""",Fall Semester,120.66666666666667
"# ROLL AMOROSO 7""",Spring Semester,60.25
"# ROLL AMOROSO 7""",Summer Semester,37.333333333333336
"# ROLL AMOROSO 7""",Winter Break,86.0
"# ROLL AMOROSO ESL 12""",Fall Semester,27.666666666666668
"# ROLL AMOROSO ESL 12""",Spring Semester,3.75
"# ROLL AMOROSO ESL 12""",Summer Semester,4.666666666666667
"# ROLL AMOROSO ESL 12""",Winter Break,22.0
# ROLL CHALLAH PARVE KOSHER,Fall Semester,11.333333333333334
# ROLL CHALLAH PARVE KOSHER,Spring Semester,2.75
# ROLL CHALLAH PARVE KOSHER,Summer Semester,0.3333333333333333
# ROLL CHALLAH PARVE KOSHER,Winter Break,26.0
# ROLL SUB WHET FULLY SLCD THW & SRV,Fall Semester,161.66666666666666
# ROLL SUB WHET FULLY SLCD THW & SRV,Spring Semester,50.75
# ROLL SUB WHET FULLY SLCD THW & SRV,Summer Semester,19.333333333333332
# ROLL SUB WHET FULLY SLCD THW & SRV,Winter Break,117.0
# ROLL SUB WHIT FULLY SLCD THW & SRV,Fall Semester,343.6666666666667
# ROLL SUB WHIT FULLY SLCD THW & SRV,Spring Semester,190.5
# ROLL SUB WHIT FULLY SLCD THW & SRV,Summer Semester,91.0
# ROLL SUB WHIT FULLY SLCD THW & SRV,Winter Break,237.5
# RUGELACH CHOCOLATE KOSHER,Fall Semester,7.0
# RUGELACH CHOCOLATE KOSHER,Spring Semester,1.25
# RUGELACH CHOCOLATE KOSHER,Summer Semester,0.3333333333333333
# RUGELACH CHOCOLATE KOSHER,Winter Break,7.5
# SAMBAZON ACAI BERRY SCOOPABLE,Fall Semester,51.333333333333336
# SAMBAZON ACAI BERRY SCOOPABLE,Spring Semester,80.25
# SAMBAZON ACAI BERRY SCOOPABLE,Summer Semester,15.0
# SAMBAZON ACAI BERRY SCOOPABLE,Winter Break,130.5
# SAMBAZON DRAGONFRUIT SCOOPABLE,Fall Semester,43.0
# SAMBAZON DRAGONFRUIT SCOOPABLE,Spring Semester,34.0
# SAMBAZON DRAGONFRUIT SCOOPABLE,Summer Semester,11.0
# SAMBAZON DRAGONFRUIT SCOOPABLE,Winter Break,21.5
# SMUCKER'S GRAPE FRUIT SPREAD,Fall Semester,0.0
# SMUCKER'S GRAPE FRUIT SPREAD,Spring Semester,0.5
# SMUCKER'S GRAPE FRUIT SPREAD,Summer Semester,0.3333333333333333
# SMUCKER'S GRAPE FRUIT SPREAD,Winter Break,0.0
# SMUCKER'S STRAWBERRY FRUIT SPREAD,Fall Semester,0.0
# SMUCKER'S STRAWBERRY FRUIT SPREAD,Spring Semester,0.0
# SMUCKER'S STRAWBERRY FRUIT SPREAD,Summer Semester,0.6666666666666666
# SMUCKER'S STRAWBERRY FRUIT SPREAD,Winter Break,0.0
# SOUP BASE VEGETABLE KOSHER,Fall Semester,1.0
# SOUP BASE VEGETABLE KOSHER,Spring Semester,0.0
# SOUP BASE VEGETABLE KOSHER,Summer Semester,0.0
# SOUP BASE VEGETABLE KOSHER,Winter Break,0.5
# TIN 3.75 X 3.75 CUSTOM EMOJI,Fall Semester,0.0
# TIN 3.75 X 3.75 CUSTOM EMOJI,Spring Semester,120.0
# TIN 3.75 X 3.75 CUSTOM EMOJI,Summer Semester,40.0
# TIN 3.75 X 3.75 CUSTOM EMOJI,Winter Break,0.0
# TIN 3.75 X 3.75 CUSTOM MURAL,Fall Semester,120.0
# TIN 3.75 X 3.75 CUSTOM MURAL,Spring Semester,145.0
# TIN 3.75 X 3.75 CUSTOM MURAL,Summer Semester,280.0
# TIN 3.75 X 3.75 CUSTOM MURAL,Winter Break,120.0
# TIN 3.75X3.75 CUSTOM MASCOT,Fall Semester,220.0
# TIN 3.75X3.75 CUSTOM MASCOT,Spring Semester,260.0
# TIN 3.75X3.75 CUSTOM MASCOT,Summer Semester,160.0
# TIN 3.75X3.75 CUSTOM MASCOT,Winter Break,60.0
"# TIN 8.125""X3"" CUSTOM EMOJI",Fall Semester,0.0
"# TIN 8.125""X3"" CUSTOM EMOJI",Spring Semester,-10.0
"# TIN 8.125""X3"" CUSTOM EMOJI",Summer Semester,0.0
"# TIN 8.125""X3"" CUSTOM EMOJI",Winter Break,0.0
"# TIN 8.125""X3"" CUSTOM MASCOT",Fall Semester,150.0
"# TIN 8.125""X3"" CUSTOM MASCOT",Spring Semester,-49.5
"# TIN 8.125""X3"" CUSTOM MASCOT",Summer Semester,0.0
"# TIN 8.125""X3"" CUSTOM MASCOT",Winter Break,0.0
"# TIN 8.125""X3"" CUSTOM MURAL",Fall Semester,0.0
"# TIN 8.125""X3"" CUSTOM MURAL",Spring Semester,-39.0
"# TIN 8.125""X3"" CUSTOM MURAL",Summer Semester,150.0
"# TIN 8.125""X3"" CUSTOM MURAL",Winter Break,0.0
# TURKEY BACON KOSHER,Fall Semester,138.0
# TURKEY BACON KOSHER,Spring Semester,27.0
# TURKEY BACON KOSHER,Summer Semester,4.0
# TURKEY BACON KOSHER,Winter Break,153.0
# TURKEY BRST WHOLE BONE IN KOSHER,Fall Semester,163.66666666666666
# TURKEY BRST WHOLE BONE IN KOSHER,Spring Semester,121.5
# TURKEY BRST WHOLE BONE IN KOSHER,Summer Semester,152.66666666666666
# TURKEY BRST WHOLE BONE IN KOSHER,Winter Break,90.5
# TURKEY GROUND KOSHER,Fall Semester,306.6666666666667
# TURKEY GROUND KOSHER,Spring Semester,90.0
# TURKEY GROUND KOSHER,Summer Semester,186.66666666666666
# TURKEY GROUND KOSHER,Winter Break,140.0
# VEG SAUERKRAUT KOSHER,Fall Semester,1.0
# VEG SAUERKRAUT KOSHER,Spring Semester,0.0
# VEG SAUERKRAUT KOSHER,Summer Semester,0.3333333333333333
# VEG SAUERKRAUT KOSHER,Winter Break,0.0
# VEGAN HOT DOG KOSHER,Fall Semester,0.6666666666666666
# VEGAN HOT DOG KOSHER,Spring Semester,0.0
# VEGAN HOT DOG KOSHER,Summer Semester,0.3333333333333333
# VEGAN HOT DOG KOSHER,Winter Break,0.0
$$ 5HR GRAPE XS,Fall Semester,0.0
$$ 5HR GRAPE XS,Spring Semester,0.25
$$ 5HR GRAPE XS,Summer Semester,0.0
$$ 5HR GRAPE XS,Winter Break,0.0
$$ 5HR POMEGRANATE,Fall Semester,0.0
$$ 5HR POMEGRANATE,Spring Semester,0.0
$$ 5HR POMEGRANATE,Summer Semester,0.0
$$ 5HR POMEGRANATE,Winter Break,0.0
$$ 5HR TROPICAL BURST XS,Fall Semester,0.0
$$ 5HR TROPICAL BURST XS,Spring Semester,0.0
$$ 5HR TROPICAL BURST XS,Summer Semester,0.0
$$ 5HR TROPICAL BURST XS,Winter Break,0.0
$$ 88 ACRES CINNAMON MAPLE GRANOLA,Fall Semester,11.0
$$ 88 ACRES CINNAMON MAPLE GRANOLA,Spring Semester,7.75
$$ 88 ACRES CINNAMON MAPLE GRANOLA,Summer Semester,2.6666666666666665
$$ 88 ACRES CINNAMON MAPLE GRANOLA,Winter Break,6.5
$$ 88 ACRES DK CHOC SEA SALT & OAT,Fall Semester,3.6666666666666665
$$ 88 ACRES DK CHOC SEA SALT & OAT,Spring Semester,2.5
$$ 88 ACRES DK CHOC SEA SALT & OAT,Summer Semester,1.3333333333333333
$$ 88 ACRES DK CHOC SEA SALT & OAT,Winter Break,2.0
$$ 88 ACRES DK CHOC SEA SALT GRANOLA,Fall Semester,16.0
$$ 88 ACRES DK CHOC SEA SALT GRANOLA,Spring Semester,8.25
$$ 88 ACRES DK CHOC SEA SALT GRANOLA,Summer Semester,4.0
$$ 88 ACRES DK CHOC SEA SALT GRANOLA,Winter Break,12.5
$$ 88 ACRES PRO BAR BANANA BREAD,Fall Semester,2.3333333333333335
$$ 88 ACRES PRO BAR BANANA BREAD,Spring Semester,2.5
$$ 88 ACRES PRO BAR BANANA BREAD,Summer Semester,1.6666666666666667
$$ 88 ACRES PRO BAR BANANA BREAD,Winter Break,2.0
$$ ALMOND MILK DRK CHOC,Fall Semester,16.333333333333332
$$ ALMOND MILK DRK CHOC,Spring Semester,11.25
$$ ALMOND MILK DRK CHOC,Summer Semester,5.333333333333333
$$ ALMOND MILK DRK CHOC,Winter Break,10.5
$$ ALMOND MILK ORIG 32OZ,Fall Semester,36.666666666666664
$$ ALMOND MILK ORIG 32OZ,Spring Semester,32.5
$$ ALMOND MILK ORIG 32OZ,Summer Semester,10.0
$$ ALMOND MILK ORIG 32OZ,Winter Break,30.0
$$ ALMOND MILK VANILLA 32OZ,Fall Semester,26.0
$$ ALMOND MILK VANILLA 32OZ,Spring Semester,30.5
$$ ALMOND MILK VANILLA 32OZ,Summer Semester,8.333333333333334
$$ ALMOND MILK VANILLA 32OZ,Winter Break,24.5
$$ ALMOND MILK VANILLA UNSWEETENED,Fall Semester,15.0
$$ ALMOND MILK VANILLA UNSWEETENED,Spring Semester,12.25
$$ ALMOND MILK VANILLA UNSWEETENED,Summer Semester,5.666666666666667
$$ ALMOND MILK VANILLA UNSWEETENED,Winter Break,11.5
$$ ASSIX MACARON ASST,Fall Semester,2.3333333333333335
$$ ASSIX MACARON ASST,Spring Semester,1.5
$$ ASSIX MACARON ASST,Summer Semester,0.0
$$ ASSIX MACARON ASST,Winter Break,0.5
$$ ATH BAR PROBAR BASE MINT CHOC,Fall Semester,3.6666666666666665
$$ ATH BAR PROBAR BASE MINT CHOC,Spring Semester,4.25
$$ ATH BAR PROBAR BASE MINT CHOC,Summer Semester,0.0
$$ ATH BAR PROBAR BASE MINT CHOC,Winter Break,0.0
$$ ATH BAR PROBAR BASE PB CHOC,Fall Semester,8.0
$$ ATH BAR PROBAR BASE PB CHOC,Spring Semester,4.75
$$ ATH BAR PROBAR BASE PB CHOC,Summer Semester,0.6666666666666666
$$ ATH BAR PROBAR BASE PB CHOC,Winter Break,1.0
$$ ATH BAR RXBAR AM CHOCOLATE,Fall Semester,0.0
$$ ATH BAR RXBAR AM CHOCOLATE,Spring Semester,0.0
$$ ATH BAR RXBAR AM CHOCOLATE,Summer Semester,0.0
$$ ATH BAR RXBAR AM CHOCOLATE,Winter Break,0.0
$$ ATH FRESH BLENDS ORG BANANA,Fall Semester,3.6666666666666665
$$ ATH FRESH BLENDS ORG BANANA,Spring Semester,1.0
$$ ATH FRESH BLENDS ORG BANANA,Summer Semester,2.0
$$ ATH FRESH BLENDS ORG BANANA,Winter Break,0.0
$$ ATH FRESH BLENDS ORG EARTH BERRY,Fall Semester,3.6666666666666665
$$ ATH FRESH BLENDS ORG EARTH BERRY,Spring Semester,2.25
$$ ATH FRESH BLENDS ORG EARTH BERRY,Summer Semester,1.3333333333333333
$$ ATH FRESH BLENDS ORG EARTH BERRY,Winter Break,0.0
$$ ATH FRESH BLENDS ORG GREEN GODDESS,Fall Semester,1.0
$$ ATH FRESH BLENDS ORG GREEN GODDESS,Spring Semester,0.5
$$ ATH FRESH BLENDS ORG GREEN GODDESS,Summer Semester,0.0
$$ ATH FRESH BLENDS ORG GREEN GODDESS,Winter Break,0.0
$$ ATH FRESH BLENDS ORG LEMON,Fall Semester,2.6666666666666665
$$ ATH FRESH BLENDS ORG LEMON,Spring Semester,1.5
$$ ATH FRESH BLENDS ORG LEMON,Summer Semester,1.0
$$ ATH FRESH BLENDS ORG LEMON,Winter Break,1.5
$$ ATH FRESH BLENDS ORG MANGO,Fall Semester,4.333333333333333
$$ ATH FRESH BLENDS ORG MANGO,Spring Semester,1.5
$$ ATH FRESH BLENDS ORG MANGO,Summer Semester,1.3333333333333333
$$ ATH FRESH BLENDS ORG MANGO,Winter Break,0.0
$$ ATH FRESH BLENDS ORG ORANGE GING,Fall Semester,3.0
$$ ATH FRESH BLENDS ORG ORANGE GING,Spring Semester,0.0
$$ ATH FRESH BLENDS ORG ORANGE GING,Summer Semester,2.0
$$ ATH FRESH BLENDS ORG ORANGE GING,Winter Break,0.0
$$ ATH FRESH BLENDS ORG STRAWBERRY,Fall Semester,4.333333333333333
$$ ATH FRESH BLENDS ORG STRAWBERRY,Spring Semester,1.75
$$ ATH FRESH BLENDS ORG STRAWBERRY,Summer Semester,4.0
$$ ATH FRESH BLENDS ORG STRAWBERRY,Winter Break,1.5
$$ ATH FRESH BLENDS ORG VAN OAT MILK,Fall Semester,3.6666666666666665
$$ ATH FRESH BLENDS ORG VAN OAT MILK,Spring Semester,0.75
$$ ATH FRESH BLENDS ORG VAN OAT MILK,Summer Semester,0.6666666666666666
$$ ATH FRESH BLENDS ORG VAN OAT MILK,Winter Break,0.0
$$ ATH JUSTINS ALMOND BUTTER CINNAMON,Fall Semester,1.0
$$ ATH JUSTINS ALMOND BUTTER CINNAMON,Spring Semester,0.5
$$ ATH JUSTINS ALMOND BUTTER CINNAMON,Summer Semester,0.3333333333333333
$$ ATH JUSTINS ALMOND BUTTER CINNAMON,Winter Break,0.5
$$ ATH JUSTINS ALMOND BUTTER CLASSIC,Fall Semester,0.6666666666666666
$$ ATH JUSTINS ALMOND BUTTER CLASSIC,Spring Semester,0.75
$$ ATH JUSTINS ALMOND BUTTER CLASSIC,Summer Semester,0.6666666666666666
$$ ATH JUSTINS ALMOND BUTTER CLASSIC,Winter Break,1.0
$$ ATH JUSTINS ALMOND BUTTER MAPLE,Fall Semester,1.0
$$ ATH JUSTINS ALMOND BUTTER MAPLE,Spring Semester,0.5
$$ ATH JUSTINS ALMOND BUTTER MAPLE,Summer Semester,0.0
$$ ATH JUSTINS ALMOND BUTTER MAPLE,Winter Break,0.5
$$ ATH JUSTINS PEANUT BUTTER CLASSIC,Fall Semester,0.6666666666666666
$$ ATH JUSTINS PEANUT BUTTER CLASSIC,Spring Semester,0.75
$$ ATH JUSTINS PEANUT BUTTER CLASSIC,Summer Semester,0.3333333333333333
$$ ATH JUSTINS PEANUT BUTTER CLASSIC,Winter Break,1.0
$$ ATH JUSTINS PEANUT BUTTER HONEY,Fall Semester,0.6666666666666666
$$ ATH JUSTINS PEANUT BUTTER HONEY,Spring Semester,0.75
$$ ATH JUSTINS PEANUT BUTTER HONEY,Summer Semester,0.3333333333333333
$$ ATH JUSTINS PEANUT BUTTER HONEY,Winter Break,1.0
$$ ATH KC BLUEBERRY MAPLE FLAPJACK,Fall Semester,11.666666666666666
$$ ATH KC BLUEBERRY MAPLE FLAPJACK,Spring Semester,8.75
$$ ATH KC BLUEBERRY MAPLE FLAPJACK,Summer Semester,3.6666666666666665
$$ ATH KC BLUEBERRY MAPLE FLAPJACK,Winter Break,10.0
$$ ATH MUSH APPLE CINNAMON,Fall Semester,19.666666666666668
$$ ATH MUSH APPLE CINNAMON,Spring Semester,13.75
$$ ATH MUSH APPLE CINNAMON,Summer Semester,9.0
$$ ATH MUSH APPLE CINNAMON,Winter Break,14.5
$$ ATH MUSH DARK CHOCOLATE,Fall Semester,22.333333333333332
$$ ATH MUSH DARK CHOCOLATE,Spring Semester,15.75
$$ ATH MUSH DARK CHOCOLATE,Summer Semester,10.0
$$ ATH MUSH DARK CHOCOLATE,Winter Break,15.0
$$ ATH MUSH PEANUT BUTTER,Fall Semester,23.333333333333332
$$ ATH MUSH PEANUT BUTTER,Spring Semester,14.5
$$ ATH MUSH PEANUT BUTTER,Summer Semester,10.333333333333334
$$ ATH MUSH PEANUT BUTTER,Winter Break,18.0
$$ ATH MUSH VANILLA BEAN,Fall Semester,21.666666666666668
$$ ATH MUSH VANILLA BEAN,Spring Semester,14.25
$$ ATH MUSH VANILLA BEAN,Summer Semester,12.0
$$ ATH MUSH VANILLA BEAN,Winter Break,15.0
$$ ATH MUSH WILD BLUEBERRY,Fall Semester,18.666666666666668
$$ ATH MUSH WILD BLUEBERRY,Spring Semester,11.25
$$ ATH MUSH WILD BLUEBERRY,Summer Semester,8.333333333333334
$$ ATH MUSH WILD BLUEBERRY,Winter Break,16.0
$$ ATH SK TUNA CREATION BACON RANCH,Fall Semester,0.0
$$ ATH SK TUNA CREATION BACON RANCH,Spring Semester,0.25
$$ ATH SK TUNA CREATION BACON RANCH,Summer Semester,0.6666666666666666
$$ ATH SK TUNA CREATION BACON RANCH,Winter Break,0.0
$$ ATH SK TUNA CREATION BOLD SRIRACH,Fall Semester,0.0
$$ ATH SK TUNA CREATION BOLD SRIRACH,Spring Semester,0.25
$$ ATH SK TUNA CREATION BOLD SRIRACH,Summer Semester,0.3333333333333333
$$ ATH SK TUNA CREATION BOLD SRIRACH,Winter Break,0.0
$$ ATH SK TUNA CREATION HERB GARLIC,Fall Semester,0.0
$$ ATH SK TUNA CREATION HERB GARLIC,Spring Semester,0.25
$$ ATH SK TUNA CREATION HERB GARLIC,Summer Semester,0.0
$$ ATH SK TUNA CREATION HERB GARLIC,Winter Break,0.0
$$ ATH SK TUNA CREATION HONEY BBQ,Fall Semester,0.3333333333333333
$$ ATH SK TUNA CREATION HONEY BBQ,Spring Semester,0.25
$$ ATH SK TUNA CREATION HONEY BBQ,Summer Semester,0.3333333333333333
$$ ATH SK TUNA CREATION HONEY BBQ,Winter Break,0.0
$$ ATH SK TUNA CREATION HOT BUFFALO,Fall Semester,3.0
$$ ATH SK TUNA CREATION HOT BUFFALO,Spring Semester,4.0
$$ ATH SK TUNA CREATION HOT BUFFALO,Summer Semester,2.0
$$ ATH SK TUNA CREATION HOT BUFFALO,Winter Break,2.5
$$ ATH SK TUNA CREATION LEMON PEPPER,Fall Semester,0.0
$$ ATH SK TUNA CREATION LEMON PEPPER,Spring Semester,0.25
$$ ATH SK TUNA CREATION LEMON PEPPER,Summer Semester,1.0
$$ ATH SK TUNA CREATION LEMON PEPPER,Winter Break,0.0
$$ ATH SK TUNA CREATION RANCH,Fall Semester,4.0
$$ ATH SK TUNA CREATION RANCH,Spring Semester,2.75
$$ ATH SK TUNA CREATION RANCH,Summer Semester,2.3333333333333335
$$ ATH SK TUNA CREATION RANCH,Winter Break,1.0
$$ ATH SK TUNA CREATION SWEET SPICY,Fall Semester,1.6666666666666667
$$ ATH SK TUNA CREATION SWEET SPICY,Spring Semester,2.75
$$ ATH SK TUNA CREATION SWEET SPICY,Summer Semester,2.6666666666666665
$$ ATH SK TUNA CREATION SWEET SPICY,Winter Break,1.5
$$ BAR DP NUTRIGRAIN APPLE CINNAMON,Fall Semester,6.666666666666667
$$ BAR DP NUTRIGRAIN APPLE CINNAMON,Spring Semester,5.75
$$ BAR DP NUTRIGRAIN APPLE CINNAMON,Summer Semester,5.333333333333333
$$ BAR DP NUTRIGRAIN APPLE CINNAMON,Winter Break,2.0
$$ BAR DP NUTRIGRAIN BLUEBERRY,Fall Semester,6.333333333333333
$$ BAR DP NUTRIGRAIN BLUEBERRY,Spring Semester,5.25
$$ BAR DP NUTRIGRAIN BLUEBERRY,Summer Semester,6.666666666666667
$$ BAR DP NUTRIGRAIN BLUEBERRY,Winter Break,4.5
$$ BAR DP NUTRIGRAIN STRAWBERRY,Fall Semester,7.666666666666667
$$ BAR DP NUTRIGRAIN STRAWBERRY,Spring Semester,6.5
$$ BAR DP NUTRIGRAIN STRAWBERRY,Summer Semester,5.0
$$ BAR DP NUTRIGRAIN STRAWBERRY,Winter Break,3.5
$$ BAR GP NUTRIGRAIN APPLE CINNAMON,Fall Semester,8.0
$$ BAR GP NUTRIGRAIN APPLE CINNAMON,Spring Semester,5.25
$$ BAR GP NUTRIGRAIN APPLE CINNAMON,Summer Semester,3.6666666666666665
$$ BAR GP NUTRIGRAIN APPLE CINNAMON,Winter Break,2.5
$$ BAR GP NUTRIGRAIN STRAWBERRY,Fall Semester,9.666666666666666
$$ BAR GP NUTRIGRAIN STRAWBERRY,Spring Semester,6.75
$$ BAR GP NUTRIGRAIN STRAWBERRY,Summer Semester,3.3333333333333335
$$ BAR GP NUTRIGRAIN STRAWBERRY,Winter Break,4.0
$$ BAR PERFECT DK CHOC CHIP PB,Fall Semester,15.666666666666666
$$ BAR PERFECT DK CHOC CHIP PB,Spring Semester,12.25
$$ BAR PERFECT DK CHOC CHIP PB,Summer Semester,4.666666666666667
$$ BAR PERFECT DK CHOC CHIP PB,Winter Break,16.0
$$ BAR PERFECT PEANUT BUTTER,Fall Semester,11.333333333333334
$$ BAR PERFECT PEANUT BUTTER,Spring Semester,9.75
$$ BAR PERFECT PEANUT BUTTER,Summer Semester,3.3333333333333335
$$ BAR PERFECT PEANUT BUTTER,Winter Break,11.0
$$ BAR PROBAR BASE COOKIE DOUGH,Fall Semester,8.0
$$ BAR PROBAR BASE COOKIE DOUGH,Spring Semester,12.25
$$ BAR PROBAR BASE COOKIE DOUGH,Summer Semester,9.0
$$ BAR PROBAR BASE COOKIE DOUGH,Winter Break,0.0
